,clone,replicate,tracking.id,total_path_length,final_displacement,mean.speed,,,,,,,,
373,cloneA,1,837,411.7409973,74.20639038,0.005187015,,,,,,,,
374,cloneA,1,838,75.85768127,27.39204025,0.008618502,,,,,,,,
375,cloneA,1,840,56.94852829,52.54088211,0.004040523,,,,,,,,
376,cloneA,1,842,6.902356625,6.902356625,0.002500854,,,,,,,,
377,cloneA,1,843,446.1505127,320.3253479,0.007656209,,,,,,,,
378,cloneA,1,844,41.0509491,18.84889603,0.004605403,,,,,,,,
379,cloneA,1,845,437.1079407,338.8217163,0.007540902,,,,,,,,
380,cloneA,1,846,74.35558319,41.96929169,0.006481624,,,,,,,,
381,cloneA,1,852,63.51587677,62.87977982,0.007023067,,,,,,,,
382,cloneA,1,854,337.3942871,208.3703766,0.005728992,,,,,,,,
383,cloneA,1,855,4.44547987,4.44547987,0.003221362,,,,,,,,
384,cloneA,1,856,27.55540085,22.90808487,0.003993045,,,,,,,,
385,cloneA,1,857,124.2510605,20.73203278,0.004022325,,,,,,,,
386,cloneA,1,858,175.5131683,151.2049713,0.003352493,,,,,,,,
387,cloneA,1,861,30.6490078,30.6490078,0.022209425,,,,,,,,
388,cloneA,1,862,29.63423157,13.29212761,0.002196113,,,,,,,,
389,cloneA,1,863,171.4941864,68.24829102,0.006878133,,,,,,,,
390,cloneA,1,865,101.5648651,91.89486694,0.00952821,,,,,,,,
391,cloneA,1,868,73.87247467,29.11401939,0.003119798,,,,,,,,
392,cloneA,1,870,22.4974308,22.49553108,0.008151243,,,,,,,,
393,cloneA,1,875,51.8011055,39.07062912,0.003455343,,,,,,,,
394,cloneA,1,878,6.12625742,6.12625742,0.004439317,,,,,,,,
395,cloneA,1,881,85.96338654,45.38595581,0.005822704,,,,,,,,
396,cloneA,1,885,468.0360107,418.9890747,0.002794762,,,,,,,,
397,cloneA,1,886,5.034809113,5.034809113,0.003645771,,,,,,,,
398,cloneA,1,888,13.7503233,13.7503233,0.003320532,,,,,,,,
399,cloneA,1,889,81.5189743,24.04793358,0.003886016,,,,,,,,
400,cloneA,1,890,13.74054432,13.72110939,0.004976032,,,,,,,,
401,cloneA,1,895,668.2682495,300.6270142,0.003427919,,,,,,,,
402,cloneA,1,899,189.655014,116.9246826,0.004418227,,,,,,,,
403,cloneA,1,901,21.84750557,21.30846214,0.004930487,,,,,,,,
404,cloneA,1,904,41.90804672,41.8038559,0.003999942,,,,,,,,
405,cloneA,1,906,7.268740654,5.55419302,0.002633602,,,,,,,,
406,cloneA,1,908,131.7607269,90.10066986,0.004549029,,,,,,,,
407,cloneA,1,910,12.59934235,12.59934235,0.009129958,,,,,,,,
408,cloneA,1,912,325.210083,244.3523712,0.005846812,,,,,,,,
409,cloneA,1,913,149.6323395,95.60731506,0.006719426,,,,,,,,
410,cloneA,1,914,23.52181244,19.57151031,0.005681597,,,,,,,,
411,cloneA,1,915,563.8022461,62.67755127,0.004130649,,,,,,,,
412,cloneA,1,916,30.3132267,30.25234985,0.004341142,,,,,,,,
413,cloneA,1,917,132.5293732,38.09901428,0.006041297,,,,,,,,
414,cloneA,1,918,9.535122871,2.899891615,0.003454755,,,,,,,,
415,cloneA,1,927,83.25667572,78.18393707,0.003444711,,,,,,,,
416,cloneA,1,928,8.917145729,8.915494919,0.00323085,,,,,,,,
417,cloneA,1,929,36.11600876,34.59043884,0.006542755,,,,,,,,
418,cloneA,1,930,20.20573235,20.20573235,0.014641834,,,,,,,,
419,cloneA,1,931,98.75208282,86.06459045,0.007914793,,,,,,,,
420,cloneA,1,932,426.7359314,194.2303619,0.002243075,,,,,,,,
421,cloneA,1,941,109.0684662,75.53073883,0.006739268,,,,,,,,
422,cloneA,1,942,20.90984154,12.39562225,0.005050686,,,,,,,,
423,cloneA,1,943,8.077224731,7.806321144,0.002926531,,,,,,,,
424,cloneA,1,945,203.5081024,191.4057159,0.00765552,,,,,,,,
425,cloneA,1,946,17.98261452,9.817360878,0.004343627,,,,,,,,
426,cloneA,1,954,6.856705189,6.856705189,0.004968627,,,,,,,,
427,cloneA,1,957,89.94386292,76.86675262,0.006310641,,,,,,,,
428,cloneA,1,961,1.471261501,1.471261501,0.001066132,,,,,,,,
429,cloneA,1,963,84.34494019,67.84694672,0.004393232,,,,,,,,
430,cloneA,1,964,288.6144714,128.0236511,0.006822524,,,,,,,,
431,cloneA,1,965,62.43864059,39.40564346,0.018434917,,,,,,,,
432,cloneA,1,966,295.2510071,233.4231567,0.004498599,,,,,,,,
433,cloneA,1,967,8.602491379,7.437515259,0.002084153,,,,,,,,
434,cloneA,1,970,44.81265259,13.99866104,0.004327359,,,,,,,,
435,cloneA,1,971,145.5673676,95.92151642,0.007412326,,,,,,,,
436,cloneA,1,972,20.62808609,20.6000576,0.004846342,,,,,,,,
437,cloneA,1,974,165.3672485,51.51428604,0.006675385,,,,,,,,
438,cloneA,1,979,20.88733482,20.7849884,0.003130177,,,,,,,,
439,cloneA,1,980,45.08381271,43.17589569,0.003190103,,,,,,,,
440,cloneA,1,981,73.88786316,72.16622925,0.008783553,,,,,,,,
441,cloneA,1,983,78.12879181,12.55726433,0.008087156,,,,,,,,
442,cloneA,1,987,25.16890907,25.16165543,0.00911917,,,,,,,,
443,cloneA,1,988,16.90700722,16.90700722,0.012251454,,,,,,,,
444,cloneA,1,989,117.9033966,116.3880615,0.007766547,,,,,,,,
445,cloneA,1,990,145.0349884,122.074379,0.007248168,,,,,,,,
446,cloneA,1,991,13.08271694,13.08271694,0.004738398,,,,,,,,
447,cloneA,1,992,9.526031494,9.526031494,0.006902921,,,,,,,,
448,cloneA,1,995,100.5764618,84.78135681,0.007103504,,,,,,,,
449,cloneA,1,997,316.3647766,202.3176727,0.006539643,,,,,,,,
450,cloneA,1,1000,29.60638046,29.58062363,0.010722786,,,,,,,,
451,cloneA,1,1003,303.3322449,231.2723999,0.007704461,,,,,,,,
452,cloneA,1,1006,16.01038361,16.01038361,0.011593327,,,,,,,,
453,cloneA,1,1007,36.49059677,35.98112488,0.006604613,,,,,,,,
454,cloneA,1,1010,10.06145096,10.06145096,0.002429715,,,,,,,,
455,cloneA,1,1011,35.13439178,8.157648087,0.002122233,,,,,,,,
456,cloneA,1,1012,131.1918488,75.49614716,0.007311745,,,,,,,,
457,cloneA,1,1013,9.784145355,9.65840435,0.00236332,,,,,,,,
458,cloneA,1,1014,98.3387146,46.30407715,0.007913247,,,,,,,,
459,cloneA,1,1015,10.00015926,10.00015926,0.007246492,,,,,,,,
460,cloneA,1,1019,7.497286797,7.497286797,0.005432816,,,,,,,,
461,cloneA,1,1021,142.2302399,73.25692749,0.005025814,,,,,,,,
462,cloneA,1,1023,109.6979904,100.2793503,0.008499706,,,,,,,,
463,cloneA,1,1024,11.08601093,11.08355045,0.004016671,,,,,,,,
464,cloneA,1,1025,84.56474304,83.64330292,0.006604707,,,,,,,,
465,cloneA,1,1028,173.6269226,32.10318375,0.004761755,,,,,,,,
466,cloneA,1,1030,38.57238007,34.1225853,0.002794826,,,,,,,,
467,cloneA,1,1031,156.1667633,13.64914894,0.004445057,,,,,,,,
468,cloneA,1,1032,85.12439728,43.62384796,0.007567756,,,,,,,,
469,cloneA,1,1033,35.06196976,35.06012726,0.004675722,,,,,,,,
470,cloneA,1,1034,14.57396317,14.21155167,0.005280421,,,,,,,,
471,cloneA,1,1035,48.14925766,41.66845322,0.016100029,,,,,,,,
472,cloneA,1,1036,59.5595932,57.0202446,0.010789781,,,,,,,,
473,cloneA,1,1037,69.83489227,68.37200928,0.012651249,,,,,,,,
474,cloneA,1,1038,68.22794342,32.82430649,0.001578831,,,,,,,,
475,cloneA,1,1041,28.1084137,21.50915527,0.002909774,,,,,,,,
476,cloneA,1,1042,93.51615906,72.13404083,0.008470124,,,,,,,,
477,cloneA,1,1043,567.2178955,279.0410461,0.004815091,,,,,,,,
478,cloneA,1,1044,39.22693253,31.97215271,0.005685063,,,,,,,,
479,cloneA,1,1046,43.26901627,23.71232986,0.006270872,,,,,,,,
480,cloneA,1,1047,76.53485107,18.71065331,0.002596779,,,,,,,,
481,cloneA,1,1048,38.24745941,1.021595478,0.00554311,,,,,,,,
482,cloneA,1,1050,30.00511932,29.55182648,0.007247613,,,,,,,,
483,cloneA,1,1051,30.21213722,29.70913887,0.007441205,,,,,,,,
484,cloneA,1,1054,70.59062958,68.41578674,0.007195936,,,,,,,,
485,cloneA,1,1056,36.27542114,32.45658493,0.005014881,,,,,,,,
486,cloneA,1,1059,20.08870316,19.3526783,0.004852344,,,,,,,,
487,cloneA,1,1060,69.16617584,60.0430336,0.008352713,,,,,,,,
488,cloneA,1,1062,48.09186935,41.06726456,0.006969836,,,,,,,,
489,cloneA,1,1064,20.87197304,9.252545357,0.007562309,,,,,,,,
490,cloneA,1,1065,62.36669922,45.51158524,0.008884407,,,,,,,,
491,cloneA,1,1066,19.10913849,18.49563217,0.004615734,,,,,,,,
492,cloneA,1,1068,24.2664566,22.75309181,0.005861463,,,,,,,,
493,cloneA,1,1071,121.0889435,86.78163147,0.008147539,,,,,,,,
494,cloneA,1,1073,599.088623,186.2175446,0.003817043,,,,,,,,
495,cloneA,1,1074,84.80052948,80.81713867,0.007442964,,,,,,,,
496,cloneA,1,1079,320.3034668,238.8103485,0.004903742,,,,,,,,
497,cloneA,1,1080,101.5128632,23.89694595,0.010062723,,,,,,,,
498,cloneA,1,1081,18.59490967,3.22832036,0.003555019,,,,,,,,
499,cloneA,1,1082,91.14085388,80.6530838,0.005346135,,,,,,,,
500,cloneA,1,1083,66.52256012,64.9810791,0.008412997,,,,,,,,
501,cloneA,1,1084,245.7424927,117.1774597,0.008158411,,,,,,,,
502,cloneA,1,1087,32.26577377,32.00746918,0.003688206,,,,,,,,
503,cloneA,1,1089,62.88169861,61.9691124,0.010134942,,,,,,,,
504,cloneA,1,1090,38.59724808,38.37908554,0.009320869,,,,,,,,
505,cloneA,1,1091,448.1813049,268.2715454,0.00736198,,,,,,,,
506,cloneA,1,1092,11.72848129,7.289122581,0.001675014,,,,,,,,
507,cloneA,1,1094,46.06763077,46.0546608,0.007806001,,,,,,,,
508,cloneA,1,1097,431.2544861,80.22036743,0.006241784,,,,,,,,
509,cloneA,1,1100,153.9033203,32.15309906,0.003838282,,,,,,,,
510,cloneA,1,1101,662.414978,24.64881134,0.005373196,,,,,,,,
511,cloneA,1,1102,73.33714294,72.3561554,0.009742911,,,,,,,,
512,cloneA,1,1104,19.29618645,13.12632751,0.002796549,,,,,,,,
513,cloneA,1,1107,66.18714905,57.33673477,0.00252244,,,,,,,,
514,cloneA,1,1108,23.05367088,18.81430817,0.00278426,,,,,,,,
515,cloneA,1,1109,62.85634995,44.74699402,0.002378193,,,,,,,,
516,cloneA,1,1111,69.79564667,64.01808167,0.007225222,,,,,,,,
517,cloneA,1,1112,242.9039154,171.6348114,0.003581311,,,,,,,,
518,cloneA,1,1113,19.52625847,7.665716171,0.004716488,,,,,,,,
519,cloneA,1,1114,9.226314545,2.372428179,0.002228578,,,,,,,,
520,cloneA,1,1115,70.50017548,68.84452057,0.005999699,,,,,,,,
521,cloneA,1,1116,155.7055817,149.6724701,0.006268132,,,,,,,,
522,cloneA,1,1119,4.037827015,4.037827015,0.000975321,,,,,,,,
523,cloneA,1,1120,23.55186844,21.61498833,0.008533286,,,,,,,,
524,cloneA,1,1121,99.31684113,47.50819016,0.006831636,,,,,,,,
525,cloneA,1,1122,50.80230713,50.80230713,0.036813267,,,,,,,,
526,cloneA,1,1125,31.55034065,9.578093529,0.002755639,,,,,,,,
527,cloneA,1,1127,6.108816147,6.108816147,0.004426679,,,,,,,,
528,cloneA,1,1128,379.1908875,304.7254944,0.002649234,,,,,,,,
529,cloneA,1,1129,36.77949142,26.21503258,0.005465553,,,,,,,,
530,cloneA,1,1130,20.91278076,16.69510841,0.003030838,,,,,,,,
531,cloneA,1,1132,48.93326187,48.25814056,0.008864722,,,,,,,,
532,cloneA,1,1136,33.54885864,31.39862061,0.004617155,,,,,,,,
533,cloneA,1,1138,93.68675995,42.97901535,0.007450433,,,,,,,,
534,cloneA,1,1141,161.7350616,96.88371277,0.006776287,,,,,,,,
535,cloneA,1,1144,493.4305115,374.3514709,0.003118044,,,,,,,,
536,cloneA,1,1146,121.7482986,119.4472504,0.006785714,,,,,,,,
537,cloneA,1,1147,104.307457,92.0109787,0.010797873,,,,,,,,
538,cloneA,1,1149,55.51704788,55.29204941,0.014787962,,,,,,,,
539,cloneA,1,1151,36.89266586,36.43166351,0.005346763,,,,,,,,
540,cloneA,1,1154,10.55355167,10.55355167,0.007647501,,,,,,,,
541,cloneA,1,1155,74.5533371,53.35279846,0.003742983,,,,,,,,
542,cloneA,1,1156,35.29687119,34.80512238,0.012788721,,,,,,,,
543,cloneA,1,1157,129.8737793,128.1078949,0.007842428,,,,,,,,
544,cloneA,1,1160,29.19980812,25.210989,0.002156881,,,,,,,,
545,cloneA,1,1161,549.7615967,427.7492981,0.005379107,,,,,,,,
546,cloneA,1,1164,301.140686,155.4526978,0.004573554,,,,,,,,
547,cloneA,1,1166,7.779842854,7.779842854,0.005637567,,,,,,,,
548,cloneA,1,1167,90.6701355,89.85953522,0.003109429,,,,,,,,
549,cloneA,1,1169,34.79764175,33.66253662,0.004975803,,,,,,,,
550,cloneA,1,1171,244.1081085,124.5585861,0.003705492,,,,,,,,
551,cloneA,1,1172,26.98701286,25.86338043,0.004888952,,,,,,,,
552,cloneA,1,1173,107.8482666,92.67253113,0.005127221,,,,,,,,
553,cloneA,1,1175,274.2943115,86.04257965,0.005029058,,,,,,,,
554,cloneA,1,1176,30.81182861,28.79873085,0.007442471,,,,,,,,
555,cloneA,1,1177,33.71634293,30.70757294,0.004886426,,,,,,,,
556,cloneA,1,1178,4.467540741,2.211983681,0.001618674,,,,,,,,
557,cloneA,1,1179,26.82209778,26.82209778,0.019436304,,,,,,,,
558,cloneA,1,1180,27.67538834,27.67538834,0.020054629,,,,,,,,
559,cloneA,1,1181,10.86401081,10.86401081,0.003936236,,,,,,,,
560,cloneA,1,1183,28.19099998,27.99001312,0.010214131,,,,,,,,
561,cloneA,1,1185,146.7375031,68.5656662,0.004000985,,,,,,,,
562,cloneA,1,1187,16.66451645,16.66451645,0.012075736,,,,,,,,
563,cloneA,1,1191,35.03575516,34.93279648,0.008462742,,,,,,,,
564,cloneA,1,1195,123.1016769,55.26105499,0.003960688,,,,,,,,
565,cloneA,1,1196,23.24022293,23.15069008,0.00561358,,,,,,,,
566,cloneA,1,1197,16.50908089,16.46516609,0.005981551,,,,,,,,
567,cloneA,1,1198,388.9725037,248.2702179,0.002529003,,,,,,,,
568,cloneA,1,1199,45.30146408,43.66680908,0.006565042,,,,,,,,
569,cloneA,1,1200,75.29829407,62.84348679,0.007537853,,,,,,,,
570,cloneA,1,1202,573.6516724,252.2979889,0.006079869,,,,,,,,
571,cloneA,1,1203,113.8794022,68.31030273,0.004121768,,,,,,,,
572,cloneA,1,1205,54.84166718,47.96975708,0.00330468,,,,,,,,
573,cloneA,1,1209,8.77094841,8.77094841,0.00635576,,,,,,,,
574,cloneA,1,1211,6.501625061,6.501625061,0.004711322,,,,,,,,
575,cloneA,1,1212,15.80419254,15.71758747,0.006037037,,,,,,,,
576,cloneA,1,1213,5.029079437,5.029079437,0.00364426,,,,,,,,
577,cloneA,1,1217,194.6363525,154.1553802,0.003994924,,,,,,,,
578,cloneA,1,1218,272.7487488,51.07307816,0.008235182,,,,,,,,
579,cloneA,1,1219,136.8174896,43.65707779,0.010298822,,,,,,,,
580,cloneA,1,1220,23.08745384,18.13259697,0.005156885,,,,,,,,
581,cloneA,1,1224,3.210897923,3.210897923,0.002326738,,,,,,,,
582,cloneA,1,1225,89.11382294,41.17150497,0.003510449,,,,,,,,
583,cloneA,1,1226,9.850292206,9.576483727,0.003568947,,,,,,,,
584,cloneA,1,1227,103.6844254,88.92410278,0.008454317,,,,,,,,
585,cloneA,1,1230,699.3121948,428.8816528,0.006151805,,,,,,,,
586,cloneA,1,1232,53.8111763,52.9753418,0.006103855,,,,,,,,
587,cloneA,1,1235,77.19946289,67.72412872,0.008815107,,,,,,,,
588,cloneA,1,1236,335.3482666,176.2058868,0.004661843,,,,,,,,
589,cloneA,1,1237,165.1148224,42.67115784,0.007975966,,,,,,,,
590,cloneA,1,1240,69.96199799,59.65425491,0.00536792,,,,,,,,
591,cloneA,1,1241,366.4320984,317.5777283,0.007016341,,,,,,,,
592,cloneA,1,1242,158.8344574,61.42797852,0.006762033,,,,,,,,
593,cloneA,1,1243,43.44126129,27.88323021,0.007422222,,,,,,,,
594,cloneA,1,1245,409.9263,126.3858109,0.003216889,,,,,,,,
595,cloneA,1,1246,13.94113445,13.94113445,0.001683712,,,,,,,,
596,cloneA,1,1249,383.460968,198.6342621,0.002803048,,,,,,,,
597,cloneA,1,1250,133.3315277,51.88297272,0.003266992,,,,,,,,
598,cloneA,1,1252,9.379370689,9.379370689,0.006796645,,,,,,,,
599,cloneA,1,1253,8.255455017,8.255455017,0.005982214,,,,,,,,
600,cloneA,1,1254,92.72737122,16.74062157,0.009783641,,,,,,,,
601,cloneA,1,1255,271.0300903,201.6960449,0.00574624,,,,,,,,
602,cloneA,1,1256,152.7255554,107.545784,0.004449161,,,,,,,,
603,cloneA,1,1257,39.26190567,34.74747849,0.009483552,,,,,,,,
604,cloneA,1,1258,21.60464287,21.60464287,0.015655538,,,,,,,,
605,cloneA,1,1260,515.7254639,124.0342255,0.003925151,,,,,,,,
606,cloneA,1,1261,2.246849537,2.246849537,0.001628152,,,,,,,,
607,cloneA,1,1262,18.85449409,18.85449409,0.013662677,,,,,,,,
608,cloneA,1,1264,8.966346741,8.966346741,0.003248676,,,,,,,,
609,cloneA,1,1265,98.99711609,98.87480927,0.0088682,,,,,,,,
610,cloneA,1,1266,81.0545578,80.05008698,0.005567309,,,,,,,,
611,cloneA,1,1268,91.70345306,90.30226898,0.00744173,,,,,,,,
612,cloneA,1,1271,608.9274292,266.0681152,0.005086045,,,,,,,,
613,cloneA,1,1272,58.73065948,16.65815353,0.004837808,,,,,,,,
614,cloneA,1,1274,84.94654846,32.28704071,0.004294383,,,,,,,,
615,cloneA,1,1275,71.55261993,27.43028831,0.0052306,,,,,,,,
616,cloneA,1,1282,28.85249519,10.29759407,0.004906559,,,,,,,,
617,cloneA,1,1283,2.252183437,2.252183437,0.000816008,,,,,,,,
618,cloneA,1,1285,199.5624237,187.1869812,0.007456414,,,,,,,,
619,cloneA,1,1295,22.16705132,22.16652298,0.00803154,,,,,,,,
620,cloneA,1,1296,289.6486511,90.63793945,0.004765884,,,,,,,,
621,cloneA,1,1298,54.20853043,27.95135689,0.001400249,,,,,,,,
622,cloneA,1,1302,18.56637192,18.43877983,0.003728518,,,,,,,,
623,cloneA,1,1303,29.88294411,27.51846504,0.003608909,,,,,,,,
624,cloneA,1,1305,27.35415649,27.01999283,0.003649817,,,,,,,,
625,cloneA,1,1306,1.976131678,1.976131678,0.001431979,,,,,,,,
626,cloneA,1,1308,316.1058655,120.4623413,0.002472077,,,,,,,,
627,cloneA,1,1310,3.781228781,3.781228781,0.002740021,,,,,,,,
628,cloneA,1,1311,6.763998508,6.763998508,0.004901448,,,,,,,,
629,cloneA,1,1312,34.69791031,32.96640396,0.006286894,,,,,,,,
630,cloneA,1,1313,78.76981354,78.27671814,0.006341391,,,,,,,,
631,cloneA,1,1314,102.923645,26.31868362,0.003342453,,,,,,,,
632,cloneA,1,1315,19.44443512,19.16259193,0.003522304,,,,,,,,
633,cloneA,1,1316,264.8095093,126.3997574,0.00345534,,,,,,,,
634,cloneA,1,1317,161.4414673,141.917572,0.004482732,,,,,,,,
635,cloneA,1,1318,83.58642578,14.8150835,0.004326106,,,,,,,,
636,cloneA,1,1319,78.5456543,73.38311768,0.003930064,,,,,,,,
637,cloneA,1,1321,4.671272278,4.671272278,0.001128054,,,,,,,,
638,cloneA,1,1323,7.391997814,7.391997814,0.00535652,,,,,,,,
639,cloneA,1,1325,18.92511177,18.6658535,0.006855296,,,,,,,,
640,cloneA,1,1327,317.4200745,213.0356598,0.007038787,,,,,,,,
641,cloneA,1,1329,6.580581188,6.580581188,0.004768537,,,,,,,,
642,cloneA,1,1330,59.30196762,16.19302177,0.002785575,,,,,,,,
643,cloneA,1,1331,20.442173,20.37316513,0.003314909,,,,,,,,
644,cloneA,1,1332,541.225708,217.3674164,0.004456407,,,,,,,,
645,cloneA,1,1333,20.54049683,20.54049683,0.01487364,,,,,,,,
646,cloneA,1,1334,3.295277834,3.295277834,0.002386153,,,,,,,,
647,cloneA,1,1336,2.912795305,1.065591812,0.000771943,,,,,,,,
648,cloneA,1,1337,5.316585064,2.765053272,0.001197504,,,,,,,,
649,cloneA,1,1338,5.154363155,5.154363155,0.003732341,,,,,,,,
650,cloneA,1,1339,153.0797272,52.6713028,0.008489938,,,,,,,,
651,cloneA,1,1340,208.6320953,159.1613464,0.010543916,,,,,,,,
652,cloneA,1,1342,78.64234924,71.22420502,0.011397044,,,,,,,,
653,cloneA,1,1343,12.77403164,12.77403164,0.009263257,,,,,,,,
654,cloneA,1,1345,63.63434982,62.41918182,0.009223082,,,,,,,,
655,cloneA,1,1347,8.575824738,8.566563606,0.003107275,,,,,,,,
656,cloneA,1,1349,58.84178925,42.79000854,0.003826652,,,,,,,,
657,cloneA,1,1350,297.4144287,243.8331451,0.005002833,,,,,,,,
658,cloneA,1,1351,32.16281891,8.203350067,0.001319539,,,,,,,,
659,cloneA,1,1353,20.78666687,20.62364578,0.006135404,,,,,,,,
660,cloneA,1,1354,12.15077114,12.15001011,0.004400841,,,,,,,,
661,cloneA,1,1355,15.15413761,15.15413761,0.003659536,,,,,,,,
662,cloneA,1,1356,4.349932194,4.349932194,0.001050455,,,,,,,,
663,cloneA,1,1357,149.0490265,88.67892456,0.001853945,,,,,,,,
664,cloneA,1,1358,28.46166611,8.279819489,0.002459372,,,,,,,,
665,cloneA,1,1363,85.50896454,10.73738098,0.005157259,,,,,,,,
666,cloneA,1,1364,36.21459198,35.80667877,0.008747486,,,,,,,,
667,cloneA,1,1365,167.6675873,133.201828,0.005406801,,,,,,,,
668,cloneA,1,1367,1.432620764,1.432620764,0.001038131,,,,,,,,
669,cloneA,1,1372,193.3378754,169.182312,0.008049096,,,,,,,,
670,cloneA,1,1373,117.1120911,115.8371887,0.008442845,,,,,,,,
671,cloneA,1,1374,204.7790833,102.5220261,0.004186566,,,,,,,,
672,cloneA,1,1377,40.24831009,35.00876236,0.003054583,,,,,,,,
673,cloneA,1,1378,96.00570679,90.89109802,0.002621816,,,,,,,,
674,cloneA,1,1379,9.174859047,9.174859047,0.003324224,,,,,,,,
675,cloneA,1,1380,269.3250427,103.5462494,0.002931107,,,,,,,,
676,cloneA,1,1381,7.673299313,7.673299313,0.005560362,,,,,,,,
677,cloneA,1,1382,86.60452271,37.37760925,0.002889737,,,,,,,,
678,cloneA,1,1383,212.871048,137.9033203,0.007045285,,,,,,,,
679,cloneA,1,1386,215.7743225,75.317276,0.002202297,,,,,,,,
680,cloneA,1,1387,50.70655441,46.8536911,0.00507337,,,,,,,,
681,cloneA,1,1388,27.2673893,24.01484108,0.006586326,,,,,,,,
682,cloneA,1,1389,146.1295319,99.11839294,0.005614456,,,,,,,,
683,cloneA,1,1390,44.91010666,17.10426712,0.002706534,,,,,,,,
684,cloneA,1,1392,686.3935547,326.684967,0.008773003,,,,,,,,
685,cloneA,1,1393,151.1981201,105.1472473,0.005741479,,,,,,,,
686,cloneA,1,1396,128.3016052,87.03340149,0.008545172,,,,,,,,
687,cloneA,1,1400,26.67774963,26.58723831,0.004149045,,,,,,,,
688,cloneA,1,1402,99.05034637,75.42323303,0.00455105,,,,,,,,
689,cloneA,1,1403,2.279722214,2.279722214,0.001651973,,,,,,,,
690,cloneA,1,1404,11.5382185,9.987046242,0.002787009,,,,,,,,
691,cloneA,1,1406,6.01006794,6.01006794,0.004355122,,,,,,,,
692,cloneA,1,1407,26.83992004,26.81654549,0.009724608,,,,,,,,
693,cloneA,1,1409,44.08436966,36.36282349,0.009183895,,,,,,,,
694,cloneA,1,1412,15.91509533,15.91509533,0.011532678,,,,,,,,
695,cloneA,1,1413,35.08691406,26.54360962,0.00508463,,,,,,,,
696,cloneA,1,1414,156.3690033,130.2827301,0.007081496,,,,,,,,
697,cloneA,1,1415,20.20834732,20.19694901,0.007321865,,,,,,,,
698,cloneA,1,1416,40.43094635,40.3066864,0.003255138,,,,,,,,
699,cloneA,1,1417,450.4717712,289.2044983,0.006655116,,,,,,,,
700,cloneA,1,1423,439.9593201,120.805542,0.004578551,,,,,,,,
701,cloneA,1,1424,13.93845081,13.93845081,0.010100327,,,,,,,,
702,cloneA,1,1425,98.54477692,13.88101006,0.015143863,,,,,,,,
703,cloneA,1,1426,118.7621231,27.61937332,0.006281827,,,,,,,,
704,cloneA,1,1428,16.679039,16.67891121,0.00604313,,,,,,,,
705,cloneA,1,1429,16.03490829,14.4199152,0.000747021,,,,,,,,
706,cloneA,1,1430,124.7767181,83.94595337,0.006861203,,,,,,,,
707,cloneA,1,1435,15.84688473,15.84688473,0.011483249,,,,,,,,
708,cloneA,1,1436,63.38738251,44.71246338,0.002763933,,,,,,,,
709,cloneA,1,1437,24.24977875,24.24977875,0.008786151,,,,,,,,
710,cloneA,1,1439,19.36775589,7.034605503,0.003165879,,,,,,,,
711,cloneA,1,1440,577.1078491,85.32175446,0.007037096,,,,,,,,
712,cloneA,1,1443,46.41806412,40.08355331,0.004956461,,,,,,,,
713,cloneA,1,1445,573.78479,237.7076721,0.005003589,,,,,,,,
714,cloneA,1,1446,441.0126648,207.1183777,0.009088583,,,,,,,,
715,cloneA,1,1448,14.60480976,3.649278879,0.002645637,,,,,,,,
716,cloneA,1,1450,244.0426941,74.98738861,0.003262986,,,,,,,,
717,cloneA,1,1453,20.15781403,15.5749054,0.004870981,,,,,,,,
718,cloneA,1,1454,509.0367737,226.2994843,0.004585965,,,,,,,,
719,cloneA,1,1455,19.72113609,19.20858574,0.003391716,,,,,,,,
720,cloneA,1,1456,133.7049866,70.18122101,0.00196581,,,,,,,,
721,cloneA,1,1461,17.06530952,16.99561882,0.003564919,,,,,,,,
722,cloneA,1,1464,45.31803131,18.66564178,0.002990028,,,,,,,,
723,cloneA,1,1465,93.86140442,78.46710205,0.003973638,,,,,,,,
724,cloneA,1,1468,69.69927216,61.75286865,0.008538907,,,,,,,,
725,cloneA,1,1473,283.3168335,254.8101196,0.002768791,,,,,,,,
726,cloneA,1,1474,209.542984,155.1712494,0.005449017,,,,,,,,
727,cloneA,1,1475,4.571002007,3.503421307,0.00165616,,,,,,,,
